Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
12/8/20 23:56,Fishers,IN,USA,Triangle,,"I heard a slight hum and looked up to see a huge triangular airplane with a light at the front, 1 in the middle, and 3 at the back.",3/2/21,
12/8/20 23:00,Bend,OR,USA,Other,6-7 hours,"We are missing 5-7 hours of time and my foot is now injured, and bruises all are healed from acute pancreatitis",12/23/20,
12/8/20 21:50,Great Meadows,NJ,USA,Triangle,5-10 minutes,2 Triangular Ufos with 3 bright green lights appeared in the sky and flew towards eachother.,12/23/20,
12/8/20 18:30,Denver,CO,USA,Light,ten minutes,"Flashing light in Denver, not plane or helicopter.",12/23/20,
12/8/20 18:30,Nogales,AZ,USA,Light,3-5m minutes,Flickering light stops in mid air and starts to shine really bright and ultimately disappears.,12/23/20,
12/8/20 18:10,OCEAN CITY,MD,USA,Light,15 minutes,2 sets of lights hovering over the ocean near the inlet. The lights kept appearing and disappearing in the same area. The lights were,12/23/20,
12/8/20 18:00,Fredericksburg,IA,USA,Rectangle,10 seconds,"I was Driving northbound on hwy 63, 3 miles south of hwy 18 when i saw a bright white lighted, Rectangular object moving very fast thro",12/23/20,
12/8/20 15:00,Greenfield,IN,USA,Light,,"It was the size of a football field at least, hovering over a barn on 200 North",3/2/21,
12/8/20 12:45,Eureka,KS,USA,Light,5 mins,Two white lights traveling at a high rate of speed.,12/23/20,
12/8/20 06:42,Kenmore,WA,USA,,,MADAR Node 47,1/19/21,
12/8/20 05:35,Princeton,KY,USA,Other,8-10 minutes,"I observed an orb of white light passing over north Princeton, going west to east. It was slow moving and without sound. Two family mem",12/23/20,
12/8/20 02:00,Pacifica,CA,USA,Circle,30 min,Circular red object hovering over Pacific Ocean,12/23/20,
12/7/20 23:23,Anamoose,ND,USA,Disk,2 hours,"Large, spinning , colorful UFO.",12/23/20,
12/7/20 22:32,Colorado Springs,CO,USA,Triangle,4-5 seconds,"Triangular object, white lights, silent but incredibly fast.",12/23/20,
12/7/20 21:00,Garden Valley,CA,USA,Chevron,5 minuetes,Large craft turns into two crafts then appears a third craft.,12/23/20,
12/7/20 20:30,ranchos de taos,NM,USA,Light,a few hours,"Multicolor flickering light shines bright, moves slow up into the sky until it's too far to be seen.",12/23/20,
12/7/20 20:15,Juno Beach,FL,USA,Sphere,5 min,2 orbs off Juno Beach,12/23/20,
12/7/20 19:30,Rockledge,FL,USA,Oval,5 minutes,"Saw 4 orange orbs in total, one passed right over my house slowly, but steadily, I couldnt really make out the shape because it was ver",12/23/20,
12/7/20 19:00,Slidell,LA,USA,Light,2 hours,"Here are longitude and latitude 30 18'15"" N 89 52'15"" w 30 17'39"" N 89 52'15""W 30 17'38""N 89 52'23""W",12/23/20,
12/7/20 17:56,North Java,,USA,Light,6 to 10 min.,Took dog out. Large bright white light directly overhead. Not moving then started moving to east and slightly south. Then began to de,12/23/20,
12/7/20 12:57,Phoenixville,PA,USA,Cigar,20 seconds,White haze horizontal cigar/ sphere shaped object. Flying from south to north. Very high in sky no sound. Consistent travel speed. I se,12/23/20,
12/7/20 05:20,Parrish,FL,USA,Sphere,3 minutes,It was a pink orb with a pink tail. When I sat in awe as it was coming down it slowly went up and almost looked as though it was twinkl,12/23/20,
12/7/20 04:45,Buffalo,NY,USA,Changing,Less than 1 minute,"Quick sighting of a strange object flying through the air, accompanied with a loud sound and strange energy.",12/23/20,
12/7/20 00:00,Jacksonville,FL,USA,Sphere,30 seconds,Saw sphere ufo moving up and down and side to side driving back from airport.,12/23/20,
12/6/20 22:00,Bordentown,NJ,USA,Rectangle,10 mins,Few thousand feet above roof..below Orion's belt. Flashing .. pulsing..zoomed in and rectangle shape...I have been trying Ce5 recently.,12/23/20,
12/6/20 20:10,Indianapolis,NY,USA,Light,5 minutes,Red/orange orb hovering and moving in a serpentine pattern in western sky,12/23/20,
12/6/20 19:00,Edmond,OK,USA,Unknown,45 seconds,Two extremely bright lights appear quickly high in the sky and disappear as fast.,12/23/20,
12/6/20 19:00,Northbrook,IL,USA,Unknown,,Witnessed near grocery store,12/23/20,
12/6/20 18:30,Pelican Rapids,MN,USA,Light,2 minutes,multiple star looking objects traveling in a straight line spaced evenly apart and then disappearing at the same point in the sky.,12/23/20,
12/6/20 17:55,Manheim,PA,USA,Triangle,10 ninutes,unusal obect in the sky,12/23/20,
12/6/20 16:45,Indianola,MS,USA,Cigar,10 min,It was about 445pm I was driving in the country and about 1 half mile away was 2 1500 foot tall radio towers and I noticed a small pink,1/19/21,
12/6/20 16:15,Signal Hill,CA,USA,Light,6 Minutes,"I was walking my dog in Signal Hill, Ca. which is a small city atop a hill which overlooks the City of Long Beach, Ca. From my vantage",12/23/20,
12/6/20 11:53,Fort Collins,CO,USA,Fireball,2 seconds,Large orange fireball,12/23/20,
12/6/20 06:24,Bozeman,MT,USA,Formation,10mins,20 objects in a straight line broke off figure eights separate directions,12/23/20,
12/6/20 00:25,Mt. Vernon,IN,USA,,,MADAR Node 119,12/23/20,
12/5/20 23:47,Grand Junction,CO,USA,,,MADAR Node 75,12/23/20,
12/5/20 22:30,Tucson,AZ,USA,Circle,About a minute,Glowing balls,12/23/20,
12/5/20 22:02,Kingman,AZ,USA,Cigar,10 min,"2 red orbs , followed by i bright orange,creeping across sky,evenly spaced",12/23/20,
12/5/20 22:00,Aguanga,CA,USA,Triangle,3 minutes,"These 3 triangular shaped , slow moving, stealth like objects use engines to fly.",12/23/20,
12/5/20 21:10,Breckenridge,TX,USA,Circle,5 minutes,"Orange Orbs over Breckenridge, TX",12/23/20,
12/5/20 20:30,Tallahassee,FL,USA,Light,1 minute,I was walking out to my truck after dark around 8:30 pm to leave after having dinner with my aunt and uncle. I stopped and looked up to,12/23/20,
12/5/20 19:30,Turnpike near Bristol township,PA,USA,Triangle,2-3 minutes,Big triangle takes off at the speed of light.,12/23/20,
12/5/20 19:10,Fairfield,ID,USA,Formation,30,"25 ufo's over Fairfield, ID",12/23/20,
12/5/20 19:03,Huron,SD,USA,Formation,3 min,Line of moving lights in sky,12/23/20,
12/5/20 19:00,Silt,CO,USA,Formation,3 minutes,"After sunset, looking to the West towards Grand Junction, CO we observed a row of lights, perfectly spaced apart, climbing from just ab",12/23/20,
12/5/20 19:00,Whitewater,WI,USA,Formation,1 minute,Straight linear formation of about 100 solid lights that went out one by one,12/23/20,
12/5/20 19:00,santa fe,NM,USA,Formation,?,I was walking home and through the sky I noticed a diagonal stream of twenty or more slow moving orange-ish lights blinking quickly in,12/23/20,
12/5/20 18:55,Leland,NC,USA,Formation,1 minute,"Two Bright Dots, moved simultaneously and faded",12/23/20,
12/5/20 18:45,Beaconsfield,QC,Canada,Formation,3- 5 minutes,8 lights in formation moving synchronously.,12/23/20,
12/5/20 18:33,Naubinway,MI,USA,,2 minutes,Forty Stars In A Straight Line As They Headed Towards Mars from West to East,12/23/20,
12/5/20 18:30,Columbia city,IN,USA,Sphere,10 sec,It was a trail of lights in a vertical line.,12/23/20,
12/5/20 18:00,Palmer Lake,CO,USA,Circle,3 minutes,These flying objects were flown with precision and their flight patterns were perfectly sequenced and it was highly organized.,12/23/20,
12/5/20 17:55,Shirley,NY,USA,Sphere,20 seconds,"I was driving down a long stretch of road when I saw off to the side a neon green sphere that dropped out of the sky, stopped, then sho",3/2/21,
12/5/20 17:30,Mount Shasta,CA,USA,Light,1-2 minutes,"20+ star-like, spread out objects moving in unison",12/23/20,
12/5/20 09:34,Hanover,MD,USA,,,MADAR Node 77,12/23/20,
12/5/20 08:30,North bend,WA,USA,Other,30 seconds,"I was waiting at the traffic light in town when I looked over to my right, above mailbox peak. What I saw was a very small, ""U&quo",12/23/20,
12/5/20 05:06,Orlando,FL,USA,Light,2 minutes,White circle of light and silver - vanished after 2 minutes,12/23/20,
12/4/20 23:20,Gig Harbor,WA,USA,Diamond,30,"I witnessed 2 diamond shaped hovering objects, multi colored lights, in the sky's above Purdy, WA. They are either quite small, or very",12/23/20,
12/4/20 23:00,Spokane,WA,USA,Disk,1 hour,Eastern Washington to the right of the moon and is a light flashing many colors like a twinkle of a star but bigger and twinkling faste,12/23/20,
12/4/20 22:20,Springfield,MO,USA,Triangle,6 seconds,The dim lights are all that we could see with no flashing. And no visible trail or sound.,12/23/20,
