DateTime,City,State,Country,location,geocode,lat,long
2021-10-09 23:00:00,Brandon,FL,USA,"Brandon,FL,USA","(27.937801, -82.2859247)",27.937801,-82.2859247
2021-10-09 20:45:00,Hazlehurst,GA,USA,"Hazlehurst,GA,USA","(31.8696309, -82.59430259999999)",31.8696309,-82.59430259999999
2021-10-09 19:15:00,La Palma (Canary Islands),,Spain,"La Palma (Canary Islands),Spain","(28.7133828, -17.9057813)",28.7133828,-17.9057813
2021-10-09 14:47:00,Upper Marlboro,MD,USA,"Upper Marlboro,MD,USA","(38.8159473, -76.74969089999999)",38.8159473,-76.74969089999999
2021-10-09 13:23:00,Houston,TX,USA,"Houston,TX,USA","(29.7604267, -95.3698028)",29.7604267,-95.3698028
2021-10-09 13:23:00,Houston,TX,USA,"Houston,TX,USA","(29.7604267, -95.3698028)",29.7604267,-95.3698028
2021-10-09 07:54:00,Simi Valley,CA,USA,"Simi Valley,CA,USA","(34.2694474, -118.781482)",34.2694474,-118.781482
2021-10-09 06:16:00,Henrico,NC,USA,"Henrico,NC,USA","(36.5343153, -77.8308201)",36.5343153,-77.8308201
2021-10-09 05:26:00,Midwest City,OK,USA,"Midwest City,OK,USA","(35.4495065, -97.3967019)",35.4495065,-97.3967019
2021-10-09 03:53:00,Eads,TN,USA,"Eads,TN,USA","(35.2028416, -89.64920579999999)",35.2028416,-89.64920579999999
2021-10-08 22:00:00,Albertville,AL,USA,"Albertville,AL,USA","(34.2675937, -86.20886689999999)",34.2675937,-86.20886689999999
2021-10-08 21:35:00,Union City,OK,USA,"Union City,OK,USA","(35.3917233, -97.9414364)",35.3917233,-97.9414364
2021-10-08 21:00:00,Ellisville,MO,USA,"Ellisville,MO,USA","(38.5925532, -90.5870686)",38.5925532,-90.5870686
2021-10-08 20:40:00,Longville,MN,USA,"Longville,MN,USA","(46.9863443, -94.2113636)",46.9863443,-94.2113636
2021-10-08 20:30:00,Derby,VT,USA,"Derby,VT,USA","(44.9544448, -72.1303638)",44.9544448,-72.1303638
2021-10-08 18:37:00,Oaklandon,IN,USA,"Oaklandon,IN,USA","(39.8727638, -85.9563198)",39.8727638,-85.9563198
2021-10-08 17:45:00,Avoca,NY,USA,"Avoca,NY,USA","(42.4095147, -77.4213729)",42.4095147,-77.4213729
2021-10-08 02:00:00,Loganville,GA,USA,"Loganville,GA,USA","(33.8389977, -83.90073819999999)",33.8389977,-83.90073819999999
2021-10-08 00:00:00,Austin,TX,USA,"Austin,TX,USA","(30.267153, -97.7430608)",30.267153,-97.7430608
2021-10-07 23:38:00,Fort Worth,TX,USA,"Fort Worth,TX,USA","(32.7554883, -97.3307658)",32.7554883,-97.3307658
2021-10-07 20:30:00,Hellertown,PA,USA,"Hellertown,PA,USA","(40.57954369999999, -75.34073459999999)",40.57954369999999,-75.34073459999999
2021-10-07 20:24:00,Cincinnatus,NY,USA,"Cincinnatus,NY,USA","(42.5422923, -75.89575339999999)",42.5422923,-75.89575339999999
2021-10-07 19:50:00,Bridgeport,CT,USA,"Bridgeport,CT,USA","(41.1792258, -73.1894384)",41.1792258,-73.1894384
2021-10-07 19:30:00,Slidell,LA,USA,"Slidell,LA,USA","(30.2751945, -89.78117449999999)",30.2751945,-89.78117449999999
2021-10-07 16:00:00,Long Beach,CA,USA,"Long Beach,CA,USA","(33.7700504, -118.1937395)",33.7700504,-118.1937395
2021-10-07 09:58:00,Hakui City (Japan),,Japan,"Hakui City (Japan),Japan","(36.8936153, 136.7790081)",36.8936153,136.7790081
2021-10-06 23:55:00,Sydney (Australia),,Australia,"Sydney (Australia),Australia","(-33.8688197, 151.2092955)",-33.8688197,151.2092955
2021-10-06 22:01:00,Cincinnati,OH,USA,"Cincinnati,OH,USA","(39.1031182, -84.5120196)",39.1031182,-84.5120196
2021-10-06 20:15:00,Prim,AR,USA,"Prim,AR,USA","(35.6936734, -92.10820369999999)",35.6936734,-92.10820369999999
2021-10-06 20:03:00,Kent,OH,USA,"Kent,OH,USA","(41.1536674, -81.3578859)",41.1536674,-81.3578859
2021-10-06 19:32:00,Youngstown,OH,USA,"Youngstown,OH,USA","(41.0997803, -80.6495194)",41.0997803,-80.6495194
2021-10-06 19:30:00,Ottawa (Canada),ON,Canada,"Ottawa (Canada),ON,Canada","(45.4215296, -75.69719309999999)",45.4215296,-75.69719309999999
2021-10-06 19:00:00,Makawao,HI,USA,"Makawao,HI,USA","(20.853869, -156.3103368)",20.853869,-156.3103368
2021-10-06 18:20:00,Springfield,MA,USA,"Springfield,MA,USA","(42.1014831, -72.589811)",42.1014831,-72.589811
2021-10-06 16:03:00,Payson,IL,USA,"Payson,IL,USA","(39.81699070000001, -91.2423656)",39.81699070000001,-91.2423656
2021-10-06 15:50:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2021-10-06 00:55:00,Kirkland Lake (Canada),ON,Canada,"Kirkland Lake (Canada),ON,Canada","(48.1497173, -80.031517)",48.1497173,-80.031517
2021-10-05 21:30:00,Spokane,WA,USA,"Spokane,WA,USA","(47.6587802, -117.4260466)",47.6587802,-117.4260466
2021-10-05 21:00:00,Helper,UT,USA,"Helper,UT,USA","(39.6841304, -110.8546053)",39.6841304,-110.8546053
2021-10-05 19:45:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2021-10-05 19:42:00,Mckinney,TX,USA,"Mckinney,TX,USA","(33.1983388, -96.6389342)",33.1983388,-96.6389342
2021-10-05 18:11:00,Plantersville,MS,USA,"Plantersville,MS,USA","(34.2134407, -88.66449569999999)",34.2134407,-88.66449569999999
2021-10-05 02:15:00,Cerro Gordo,NC,USA,"Cerro Gordo,NC,USA","(34.3221121, -78.9264156)",34.3221121,-78.9264156
2021-10-05 01:25:00,Mt. Vernon,KS,USA,"Mt. Vernon,KS,USA","(37.7175126, -97.84560809999999)",37.7175126,-97.84560809999999
2021-10-04 21:45:00,Aurora,CO,USA,"Aurora,CO,USA","(39.7294319, -104.8319195)",39.7294319,-104.8319195
2021-10-04 20:53:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2021-10-04 20:21:00,Burbank,CA,USA,"Burbank,CA,USA","(34.1808392, -118.3089661)",34.1808392,-118.3089661
2021-10-04 19:21:00,Garden Grove,CA,USA,"Garden Grove,CA,USA","(33.7742692, -117.9379952)",33.7742692,-117.9379952
2021-10-04 18:00:00,Lambton washington,City of Sunderland,United Kingdom,"Lambton washington,City of Sunderland,United Kingdom","(54.88634, -1.541355)",54.88634,-1.541355
2021-10-04 17:30:00,St. Augustine,FL,USA,"St. Augustine,FL,USA","(29.9012437, -81.31243409999999)",29.9012437,-81.31243409999999
2021-10-04 15:45:00,Sow Low,AZ,USA,"Sow Low,AZ,USA","(34.2542084, -110.0298327)",34.2542084,-110.0298327
2021-10-04 14:23:00,Arnold,MO,USA,"Arnold,MO,USA","(38.4441557, -90.3738832)",38.4441557,-90.3738832
2021-10-04 06:45:00,Tampa,FL,USA,"Tampa,FL,USA","(27.950575, -82.4571776)",27.950575,-82.4571776
2021-10-04 03:57:00,Los Altos,CA,USA,"Los Altos,CA,USA","(37.3852183, -122.1141298)",37.3852183,-122.1141298
2021-10-04 03:05:00,Okotoks,AB,Canada,"Okotoks,AB,Canada","(50.7255163, -113.9749127)",50.7255163,-113.9749127
2021-10-04 00:00:00,Highlands Ranch,CO,USA,"Highlands Ranch,CO,USA","(39.5480789, -104.9739333)",39.5480789,-104.9739333
2021-10-03 21:00:00,Sarasota,FL,USA,"Sarasota,FL,USA","(27.336465, -82.5310117)",27.336465,-82.5310117
