Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
4/27/20 21:20,Jefferson City,MO,USA,Light,5-7mins,A straight line of many multiple lights directly overhead. ((Starlink satellites?)),6/25/20,
4/27/20 21:15,Wentzville,MO,USA,Circle,1 minute,30-50 lights flew from west to east in a straight line disappearing overhead. ((Starlink satellites?)),6/25/20,
4/27/20 21:15,Chariton,IA,USA,Light,3 minutes,Line of 30-40 white lights moving single file through the sky from NW to SE,6/25/20,
4/27/20 21:15,Chesterfield,MO,USA,Formation,10 seconds,Star like formations moving quickly in sets of 3 across sky. ((Starlink satellites?)),6/25/20,
4/27/20 21:14,Warsaw,MO,USA,Other,5 min 2 times,Truman Dam Missouri string of lights. ((Starlink satellites?)),6/25/20,
4/27/20 21:10,Ruther Glen,VA,USA,Unknown,18 seconds,"Large ufo in Ruther Glen, VA. ((Starlink satellites?))",6/25/20,
4/27/20 21:10,Brentwood,TN,USA,Formation,2 minutes,little bright dots were lining up and heading to west and flying upwards and disappeared. ((Starlink satellites?)),6/25/20,
4/27/20 21:09,Watsonville,CA,USA,,,"MADAR Node 105, replaces 04/28/2020 same location",6/25/20,
4/27/20 21:08,Townsend,DE,USA,Formation,3 minutes,Lasted 3 minutes.right over my house 25 to 30 bright single and seperated by almost the same distance. ((Starlink satellites?)),6/25/20,
4/27/20 21:06,Sunbury,PA,USA,Circle,90 seconds,25 solid circular lights moving SE in a strait line. ((Starlink satellites?)),6/25/20,
4/27/20 21:05,Kitty Hawk,NC,USA,Formation,10 seconds,Observed straight line of 8-12 moving stars on a very clear night. ((Starlink satellites?)),6/25/20,
4/27/20 21:03,Ellicott City,MD,USA,Formation,2 minutes,"A lined formation of brightly lit objects moving West to East, 12-15 objects in two groups, ((Starlink satellites?))",6/25/20,
4/27/20 21:01,Buffalo,NY,USA,Formation,2 minutes,"A long queue of whitish round orbs, perhaps 15 total, in the south covering the whole heavens. ((Starlink satellites?))",6/25/20,
4/27/20 21:00,Williamsburg,VA,USA,Light,1 minute 30 seconds,40 plus lights detected in the sky traveling at a high rate of speed straight in a line. ((Starlink satellites?)),6/25/20,
4/27/20 21:00,Edwardsville,KS,USA,Light,5 sec,Walked outside and seen a straight line of about 15 lights not in a row but two or three separated by a space. ((Starlink satellites?)),6/25/20,
